#============================================================================
# Opacities computed by OpTool        <a^n>=  8.2877E-2  1.1097E-1  5.3228E-1
# Method:   DHS  fmax=  0.800
# Parameters:
#   amin [um]=      0.050 amax [um]=   3000.000  na  =   72    apow=   3.5    
#   lmin [um]=      0.050 lmax [um]=  10000.000  nlam=  300    nang=   180
#   porosity =      0.250 p_mantle =      0.250  fmax= 0.80    chop=   0.0
# Composition:
#  Where   mfrac  rho   Material
#  -----   -----  ----  -----------------------------------------------------
#  core    0.870  3.01  pyr-mg70
#  core    0.130  1.80  c
#  - - -   - - -  -  -  - - - - - - - - - - - - - - - - - - - - - - - - - - -
#  grain   1.000  2.08  mixture of  2 materials and vacuum
#----------------------------------------------------------------------------
# Command: ./optool pyr-mg70 0.87 c 0.13 -p 0.25
#============================================================================
# Standard output file, no scattering matrix
#    iformat
#    nlambda
#    lambda[um]  kabs [cm^2/g]  ksca [cm^2/g]    g_asymmetry
#============================================================================
           3
         300
   2.227334E+00   1.328077E+02   2.243494E+02   8.075279E-01
   2.320142E+00   1.296050E+02   2.204065E+02   8.072198E-01
   2.416817E+00   1.266075E+02   2.165888E+02   8.067752E-01
   2.517520E+00   1.236064E+02   2.131673E+02   8.057616E-01
   2.622419E+00   1.206888E+02   2.094785E+02   8.050411E-01
   2.731690E+00   1.183025E+02   2.052005E+02   8.051968E-01
   2.845513E+00   1.156990E+02   2.013919E+02   8.049408E-01
   2.964079E+00   1.130887E+02   1.976232E+02   8.044935E-01
   3.087585E+00   1.107354E+02   1.937044E+02   8.043082E-01
   3.216238E+00   1.085630E+02   1.898997E+02   8.042885E-01
   3.350251E+00   1.057750E+02   1.866284E+02   8.038332E-01
   3.489848E+00   1.035599E+02   1.827249E+02   8.037738E-01
   3.635262E+00   1.013846E+02   1.793418E+02   8.033351E-01
   3.786735E+00   9.929852E+01   1.760846E+02   8.030223E-01
   3.944520E+00   9.692786E+01   1.730788E+02   8.023508E-01
   4.108879E+00   9.496364E+01   1.695623E+02   8.020604E-01
   4.280086E+00   9.280563E+01   1.659670E+02   8.024425E-01
   4.458427E+00   9.043069E+01   1.628292E+02   8.025242E-01
   4.644200E+00   8.851442E+01   1.592730E+02   8.028221E-01
   4.837713E+00   8.664623E+01   1.556697E+02   8.031515E-01
   5.039289E+00   8.445877E+01   1.523039E+02   8.038285E-01
   5.249265E+00   8.251295E+01   1.484144E+02   8.053144E-01
   5.467990E+00   8.072202E+01   1.444112E+02   8.067936E-01
   5.695828E+00   7.863772E+01   1.399650E+02   8.094525E-01
   5.933160E+00   7.774375E+01   1.348898E+02   8.129987E-01
   6.180382E+00   7.742339E+01   1.294710E+02   8.167931E-01
   6.437904E+00   7.584567E+01   1.256710E+02   8.186407E-01
   6.706156E+00   7.391474E+01   1.209989E+02   8.227697E-01
   6.985587E+00   7.234978E+01   1.158179E+02   8.278189E-01
   7.276660E+00   7.084965E+01   1.088049E+02   8.362382E-01
   7.579862E+00   6.912940E+01   1.003860E+02   8.480564E-01
   7.895697E+00   7.422471E+01   8.345282E+01   8.713675E-01
   8.224692E+00   9.773319E+01   6.148373E+01   8.916933E-01
   8.567396E+00   1.228171E+02   5.734846E+01   8.772093E-01
   8.924380E+00   1.492988E+02   6.517316E+01   8.353393E-01
   9.296239E+00   1.711441E+02   7.620552E+01   7.899442E-01
   9.683591E+00   1.789688E+02   8.486852E+01   7.602290E-01
   1.008708E+01   1.756375E+02   9.036796E+01   7.439217E-01
   1.050739E+01   1.671347E+02   9.486170E+01   7.324804E-01
   1.094521E+01   1.534015E+02   9.862499E+01   7.266424E-01
   1.140127E+01   1.357357E+02   1.022403E+02   7.249886E-01
   1.187634E+01   1.114857E+02   1.058511E+02   7.307752E-01
   1.237119E+01   9.646856E+01   1.023053E+02   7.477762E-01
   1.288667E+01   9.053028E+01   9.580900E+01   7.638230E-01
   1.342363E+01   8.887504E+01   8.930947E+01   7.760707E-01
   1.398296E+01   8.826633E+01   8.380794E+01   7.851291E-01
   1.456560E+01   8.766655E+01   7.747988E+01   7.966895E-01
   1.517252E+01   8.792074E+01   7.001206E+01   8.110644E-01
   1.580472E+01   9.531411E+01   6.114851E+01   8.226537E-01
   1.646327E+01   1.079556E+02   5.682279E+01   8.160824E-01
